Company,QueryID,SubQueryID,Relation ID,IsFK,ParentTableID,ChildTableID,JoinType,SystemFlag,SysRevID,SysRowID
,zFAssetChange_CN,74c6d020-8c41-48f5-b9a1-f09ffae2388b,00496d2f-84cf-4a9b-af46-e46641ce29e0,FALSE,FAsset1,FADisposal,Inner,TRUE,278408665,60a13d51-0090-49a0-a721-b25a00df7635
,zFAssetChange_CN,40f38f1a-c8f0-40e9-b11d-fda1835f418b,3b7e7584-a2f1-4eda-83d1-b43aea9f5ee5,TRUE,FAsset2,FAssetDtl2,Inner,TRUE,278408666,f02fcb96-d711-40eb-b58e-b25a00df7635
,zFAssetChange_CN,40f38f1a-c8f0-40e9-b11d-fda1835f418b,c39269e8-8fda-49d0-9a83-c1dcd83e1efc,FALSE,FAsset2,FAAddition,Inner,TRUE,278408667,a705f906-9edc-438d-812a-b25a00df7635
,zFAssetRegOverview_CN,883941b1-34fe-42a5-a148-107f28f18584,c2fe05f0-110a-4b74-8d88-1905117cd82d,FALSE,FAsset2,FAImpairment,Inner,TRUE,278408668,f2cdcb88-079c-4bd2-90ba-b25a00df7635
,zFAssetRegOverview_CN,5d1ef84b-5623-4226-a7d2-1847a2f38984,f46c41ae-c61e-45b2-90f8-09691e0601cd,TRUE,FAsset3,FAssetDtl1,Inner,TRUE,278408669,bc9cc906-18f5-4877-92b8-b25a00df7635
,zFAssetRegOverview_CN,5d1ef84b-5623-4226-a7d2-1847a2f38984,d683bf62-266d-4947-9057-09b748f13a18,FALSE,FAsset3,FAAddition,Inner,TRUE,278408670,ca057264-8406-48d5-a764-b25a00df7635
,zFAssetRegOverview_CN,5d1ef84b-5623-4226-a7d2-1847a2f38984,ffd2a05d-0225-4da5-b829-e6b20748e982,TRUE,FAssetDtl1,FAssetReg,Inner,TRUE,278408671,fdbb4f8c-2263-4721-9463-b25a00df7635
,zFAssetRegOverview_CN,eccc3fb6-5a37-4df1-ad09-3658d4121093,d6a78ddd-685f-4f3b-9dcb-57c07f7a7ff4,FALSE,FASchedule5,FiscalPer3,Inner,TRUE,278408672,8b1316e1-6526-4a8a-b932-b25a00df7635
,zFAssetRegOverview_CN,c9951341-fe69-43e7-9627-43047443fd6b,1f62e113-d1c1-4e06-9480-64376cc1c006,FALSE,FAsset,SubQuery4,LeftOuter,TRUE,278408673,788bfbaa-78e0-4515-837f-b25a00df7635
,zFAssetRegOverview_CN,c9951341-fe69-43e7-9627-43047443fd6b,50d0ec95-dfb7-4266-a4d5-6509bae4cf10,FALSE,FAssetDtl,FAScheduleJoinGroupedFASchedul,LeftOuter,TRUE,278408674,31d89383-921b-4e59-9ae2-b25a00df7635
,zFAssetRegOverview_CN,c9951341-fe69-43e7-9627-43047443fd6b,e8bb7a19-500d-4f90-96ac-7af93d5b75e8,TRUE,FAsset,FAssetDtl,Inner,TRUE,278408675,5e1b3a07-e927-411d-8ecf-b25a00df7635
,zFAssetRegOverview_CN,c9951341-fe69-43e7-9627-43047443fd6b,3d4e92de-c23f-4625-944e-b38ecd968432,FALSE,FAsset,SubQuery2,LeftOuter,TRUE,278408676,12f51e3c-b057-4055-85c9-b25a00df7635
,zFAssetRegOverview_CN,c9951341-fe69-43e7-9627-43047443fd6b,89de0435-1cef-46c8-85f1-be3791fc0780,FALSE,FAsset,AccumulatedDepreciation,LeftOuter,TRUE,278408677,99978ce8-5453-432e-92da-b25a00df7635
,zFAssetRegOverview_CN,c9951341-fe69-43e7-9627-43047443fd6b,21af6b15-a7ec-4387-a6b5-cd2964585bee,FALSE,FAsset,SubQuery3,LeftOuter,TRUE,278408678,ea9f3ef5-76ed-4585-8145-b25a00df7635
,zFAssetRegOverview_CN,c9951341-fe69-43e7-9627-43047443fd6b,80dbb828-eb70-433e-923b-e7f1c94fa4c9,TRUE,FAsset,EquipLoc,LeftOuter,TRUE,278408679,a9b7fa6c-909f-4ef8-b719-b25a00df7635
,zFAssetRegOverview_CN,c9951341-fe69-43e7-9627-43047443fd6b,012bb54b-e926-47dd-9d5f-ec85dc70125c,FALSE,FAsset,AccumulatedImpairment,LeftOuter,TRUE,278408680,64cf579f-d789-4d75-bf83-b25a00df7635
,zFAssetRegOverview_CN,b1e42387-c626-44df-880a-7b6fb800cb86,c98fd569-6e6e-4fd7-a61c-5f604d5186ff,FALSE,FAImpairment1,FiscalPer4,Inner,TRUE,278408681,bc099f78-1b38-48d1-9bf6-b25a00df7635
,zFAssetRegOverview_CN,2591a866-becb-4811-9306-9e02e8d77984,6e673466-d9ad-4b71-9cbb-665d947d9fda,FALSE,FAsset1,FASchedule1,Inner,TRUE,278408682,058a4839-6730-408e-b4de-b25a00df7635
,zFAssetRegOverview_CN,18c8e74e-66d1-4095-a752-9e21f2844888,c7bfd681-423b-4d6c-9dbc-954031f56279,FALSE,FASchedule4,GroupedFASchedule,Inner,TRUE,278408683,8b7cbc94-b755-4535-8963-b25a00df7635
,zFAssetRegOverview_CN,eaa5b4de-6521-46d7-9a6c-aa38d0f4a995,4d60031a-a1f8-4242-bc8c-5f9bb9626b15,FALSE,FAssetReg2,FiscalPer5,Inner,TRUE,278408684,d7c28dde-0f09-4595-a4f8-b25a00df7635
,zFAssetRegOverview_CN,0164205c-1b86-4660-84ca-e52ba0f6aa87,2a5d8ad0-bae9-444f-93dc-ab25c7f5138b,FALSE,FASchedule3,FiscalPer2,Inner,TRUE,278408685,798532ce-3109-437d-82ca-b25a00df7635
,zGAF_Supplies_MY,9f39b471-89f7-4495-b880-fd3d4a251085,4b65df13-68d0-40b2-a125-305cc53c2f6e,TRUE,InvcDtl,InvcTax,Inner,TRUE,278408686,13284c92-9de8-44d9-b409-b25a00df7635
